Id_pol	NB_Claim	AMT_Claim
200216	1	1517,860199
168048	1	1592,182617
210338	2	14594,66748
152477	1	2397,994629
194212	1	1935,532654
177771	1	3865,821167
158520	1	12450,43946
154908	1	392,8943482
217112	1	4591,725953
138967	1	444,0540161
191525	1	117,1552725
209060	1	1366,192841
159603	1	1313,111939
124188	2	560,3892517
163855	1	3617,178955
159971	1	2019,59729
189905	1	3427,82959
210074	1	4338,563599
124788	1	6795,760254
183683	1	2481,947754
190916	1	9192,663578
191666	1	1967,157715
123737	1	2182,628174
192693	1	715,7592773
169981	2	7979,825685
209166	1	0
192228	1	4883,271607
131695	1	4446,505005
159037	1	1792,81311
126723	1	1896,483581
197305	1	10854,92285
195568	1	338,5155029
209839	1	2873,560547
208910	1	1456,594666
188489	1	90,18312832
169811	1	1515,064911
209613	1	1943,002441
123932	1	918,1083068
172102	1	1711,264892
169796	1	6143,200561
121645	1	2710,623047
206808	2	5473,171142
124045	1	4347,749267
123227	1	5437,453858
206915	1	19,95895386
218803	1	0
193350	1	0
155872	1	8271,632813
165123	1	32318,90332
207674	1	2238,68042
202891	1	0
144440	1	5115,344605
161214	1	0
172911	1	3285,769043
163891	1	3433,355713
212579	1	0
136116	1	1277,795837
137665	1	681,7245484
220802	1	0
149725	1	6406,212158
161238	1	3404,116699
140244	1	2720,330201
188801	1	3771,001099
136660	1	2730,586304
165800	1	589,7017823
188833	1	382,0406799
216542	1	2684,196167
140173	1	1617,418579
199218	1	6326,898926
201087	1	2950,503113
183874	2	1668,255982
184811	1	1710,054932
136607	1	1503,370422
214144	1	94,61856083
167859	1	2493,365112
146442	1	0
160694	1	1248,909302
201721	1	1541,304932
137025	1	584,7876892
166105	1	1822,0177
192857	1	1715,7052
154879	2	6833,06836
130157	1	6004,443604
127012	1	4049,618042
169907	1	17797,23486
219046	1	1527,432404
164554	1	971,9653013
204285	1	41,23020172
142289	1	15848,29688
171077	1	1238,27005
197995	2	5307,980713
158711	1	3609,655884
136251	1	783,974487
127131	NB_CLAIM:1	4462,688233
207638	1	192,3579254
158575	1	3481,08728
191082	1	5588,214111
220208	1	533,9859924
183516	1	2896,001587
131638	1	211,4766998
142612	1	1607,132264
157713	1	3804,052002
206785	1	299,0213013
166287	1	1885,140564
124358	1	85,55905155
105333	1	ANN
200788	1	1747,887818
135423	1	566,1394501
136289	1	1818,706055
139752	1	3524,330567
192745	1	13598,15479
139429	1	2708,561828
220536	1	2168,973633
131216	1	0
154004	1	3264,178711
131504	1	7868,784668
171771	1	4152,062622
172916	1	5048,580323
176861	1	1377,264953
201029	1	2488,613708
155151	1	2469,875244
132394	1	358,927826
197917	1	7020,956543
134383	1	8026,60254
203844	1	93,78918458
205512	1	12624,03809
215481	1	1279,152374
206837	1	9324,375
138950	1	0
152078	1	1164,303863
208935	1	1625,644409
143105	1	4381,549073
192410	1	0
203925	1	0
173409	1	5436,994263
206711	1	2588,220704
155272	1	2239,756714
126976	1	169,0025483
193499	1	0
124391	1	1908,673096
156604	1	2102,653565
219068	1	1860,411438
152789	1	27963,58887
200919	1	1259,215943
159984	1	2417,761414
174747	1	1764,733154
219910	1	0
188471	1	1689,44751
220102	1	256,6618652
188230	1	0
122980	1	183,2687988
182736	1	2062,563355
123984	1	30,46188355
210435	1	3237,426269
122227	1	3381,402466
143301	1	3578,845459
203288	1	1130,540405
149586	1	935,9663085
156481	1	703,8016663
155977	1	202,8603974
145219	1	1281,913697
168279	1	4163,973999
141893	1	2438,420837
129377	1	994,0554203
127634	1	2455,218933
217715	1	12953,04785
196300	1	8100,105472
150092	1	1446,49411
170725	1	0
210546	1	5559,868652
113592	1	ANN
199858	2	851,3735963
121910	1	1976,255127
217157	1	1201,846802
160668	1	2343,274292
148547	1	2921,427979
209188	1	4583,719849
210341	1	323,684578
186478	1	1391,8396
176102	1	317,3913575
179437	1	2370,136963
132662	1	1035,425354
201654	1	1932,373169
195003	1	0
206168	1	11411,83008
131121	1	1057,809815
173090	1	1626,123047
170859	1	1117,436737
137705	1	0
177179	1	753,5870363
175440	1	2067,080017
162272	1	1032,710266
202636	1	1565,056641
159753	1	0
162019	1	13622,37598
151169	1	1451,262726
204709	1	6626,280762
154978	1	339,9737778
159637	1	0
170828	1	2016,602234
128589	1	3828,325195
158952	1	2572,499817
161171	1	2934,023255
164428	1	98,27848433
130900	1	3580,519409
157697	1	169,8711319
184640	1	1834,087829
177093	1	3407,639648
129608	1	1195,674316
155527	1	9530,32617
142819	1	987,1109618
201169	1	5154,687012
175220	1	1506,507386
123120	1	0
152738	2	8235,667973
175095	1	1582,082153
181677	1	9052,894043
189149	1	2533,859436
185821	1	3821,639282
205328	1	4534,951538
131886	1	7252,833985
133542	1	5174,407471
146229	1	1545,719238
185203	1	3151,68457
206267	1	1914,592529
144555	1	993,0815738
157793	1	2129,588379
189813	1	543,0715027
207750	1	872,4349365
148981	1	18063,54639
173566	1	8390,468265
167809	1	340,7282867
131831	2	824,9594422
218877	1	1837,848083
136617	1	887,463684
141510	1	262,2573853
166914	1	1562,15625
156965	1	2539,265808
216434	1	2661,072327
169245	1	6501,840821
141188	1	0
178474	1	5,045654297
149062	1	0
155369	1	445,3884888
192318	1	5658,645996
197227	1	800,8600155
207307	1	405,2316742
147751	1	4236,135864
139552	1	3748,453125
138342	1	0
202049	1	1291,088013
111905	1	ANN
220224	1	7375,82959
136293	1	113,8250198
162372	1	11602,85889
220019	1	11485,3711
216997	1	447,4542847
203386	1	2382,186951
153527	1	4466,668946
153838	1	626,0839234
124048	1	0
140586	1	314,5522156
168798	1	0
211563	1	2395,727417
163385	1	1758,094116
207238	1	0
167862	1	171,4077301
169106	1	705,7081604
122948	1	4097,964111
197588	1	3667,710938
162576	2	30120,13477
168874	2	1384,415039
151448	1	5245,432251
129436	1	732,3689576
201862	1	1794,95398
156207	1	514,9300232
125035	1	1178,368103
210132	1	722,8536072
152629	1	5790,44458
144772	1	5143,881958
204687	1	1577,275635
181741	1	1298,207703
130404	1	0
139559	1	1184,301086
166506	1	153,0754509
198151	1	1645,57544
164478	1	221,3693848
193961	1	3453,682984
162746	1	9276,216795
168010	1	1680,174134
132410	2	959,9902035
160226	1	0
181868	1	2414,071472
201876	2	7585,085453
132455	1	643,2215423
195431	1	7326,654785
141275	1	1505,161652
176554	1	7886,362793
159339	1	0
198790	2	8314,911623
135147	1	0
164998	1	1008,412537
160729	1	0
153722	2	13181,10791
188307	1	11732,35108
129068	1	1444,353424
159741	1	0
168822	1	834,2834475
205551	1	1881,742127
135047	1	1170,013825
203467	1	922,8519285
145904	1	4260,554809
189059	1	2676,087707
212288	1	110,7527618
165518	1	919,640076
151619	1	8246,83887
204512	1	90,60466005
129887	1	4135,688599
195723	1	48656,31152
135201	1	1037,160095
180712	1	4933,900268
211008	1	1774,145691
127284	1	7412,872559
212660	2	7803,851078
147218	1	43,73529053
198639	1	177,3685913
180532	1	1810,848816
188793	1	1164,693054
220007	1	1798,46045
135395	2	8448,990233
212375	1	1250,577759
181273	1	0
124272	1	1521,350555
175176	1	72,62493896
191403	1	0
155586	1	0
182913	1	409,0783081
203341	1	0
207905	1	1099,670471
167475	1	417,5787964
187579	1	7061,34961
143926	1	418,5285644
162821	1	440,6691284
201618	1	2410,881043
200139	1	617,3540039
169102	1	4641,77124
171617	1	1078,068237
142882	1	1449,382141
177626	1	392,1566162
164748	1	1144,991272
190115	1	1982,434937
103553	1	ANN
150306	1	3129,617432
200804	1	4981,443604
198945	1	44672,43164
190779	1	164,4332886
165698	1	11712,70898
156423	1	3984,592895
162387	1	2343,242615
154379	1	3518,251831
188130	1	559,9301147
154587	1	5157,384155
145999	1	18975,50391
213710	1	1540,375855
172888	1	258,256279
181484	1	2426,112854
175770	1	2249,699524
219002	1	4282,222778
207265	1	2449,067505
152213	1	2543,477417
209813	1	3635,344849
217941	1	919,5281985
156129	1	0
176329	1	1293,253418
161099	1	0
185235	1	2941,824463
174806	1	859,2050167
126045	1	1514,403626
192408	1	1514,94104
173415	1	16096,53223
208050	1	2099,43219
176891	1	1139,462494
158585	1	2134,252442
150578	1	183,8045883
201908	1	1310,082275
147932	1	2250,261658
129462	1	653,766037
134661	2	8448,71631
219835	1	2786,881348
166742	1	391,50244
158526	1	92,4474678
171505	1	271,8543091
172192	1	2654,124756
122317	1	10109,21045
136419	1	311,6384582
169752	1	7316,219238
192918	1	664,9578095
152774	1	1833,360718
143170	1	170,4157105
185452	NB_CLAIM:1	1245,971191
161025	1	2244,909668
170224	1	2814,863525
186025	1	3503,873657
132532	2	521,1752472
166439	1	231,921875
147258	1	6186,251953
185759	1	1650,841919
179367	1	0
178110	1	523,1983337
128534	1	136,0482788
150700	1	0
203435	1	733,6847077
151868	1	9469,226078
142994	1	2477,640381
205968	1	0
211607	1	1398,738647
137951	1	8624,581058
189066	1	6277,214356
184846	1	761,7988125
170239	1	986,4830933
176773	1	0
161799	1	3283,134521
130042	1	421,6403504
179544	1	0
132555	1	300,012085
149957	1	884,0128785
193179	1	6418,067871
166945	3	7307,220703
156650	1	1035,903077
173904	1	0
207396	1	353,32901
145437	1	317,4955216
133853	1	21601,7666
180784	1	520,8925781
147115	1	284,1421509
137136	1	0
177354	1	12767,54004
220607	1	418,4565125
141131	1	1031,267303
194439	1	3741,35852
207735	1	2286,872864
151997	1	138,75737
181804	2	14521,48389
108865	1	ANN
171326	1	2369,802429
159584	1	1750,992005
128819	1	375,7814942
134059	1	1802,621888
133645	1	2837,85205
186234	1	2372,363891
213456	3	7231,447266
142778	1	0
208400	1	274,2363739
188295	1	1576,064209
161133	1	2042,442627
206748	1	0
186414	1	10953,89648
205202	1	6026,974365
148255	1	1001,40802
157887	1	12646,68311
197719	1	2661,428101
220014	1	105,7811279
191223	2	6285,897949
144847	1	1474,065216
170149	1	979,5105285
213939	2	3690,190796
145612	1	14302,85303
146259	1	1736,27948
218190	1	278,3407288
123471	1	0
155373	1	82,21616363
127361	1	2079,275574
149341	1	4703,427612
154788	1	8136,101078
133695	1	8239,262693
135308	1	0
190213	1	0
211756	1	1654,309937
151470	1	0
190623	1	2426,26117
187552	1	286,3107605
124471	1	301,7893067
147274	1	2342,256409
144667	1	961,2593078
192885	1	1519,265991
186532	2	2445,141724
128133	1	1714,256104
128029	1	8065,43262
197812	1	143,3342743
201844	1	1622,77478
189519	1	380,4694519
189030	1	1040,966675
153906	1	5127,847046
150207	1	5221,336303
132135	1	2254,815857
190767	1	3621,369873
192308	1	7393,508789
118823	1	ANN
136734	1	5499,747436
196325	1	678,3403931
139541	1	1987,805054
154225	1	980,6236268
108475	1	ANN
182028	1	1499,60614
156524	1	204,674057
217432	1	2429,204407
219578	1	2434,957947
131254	1	308,1480103
127036	1	1787,432007
132247	1	15257,85498
196406	1	2721,905273
155098	1	2484,773255
179681	1	1352,501678
155789	1	1438,62497
219029	1	2633,648072
158846	1	859,261047
126143	1	0
196572	1	8053,88379
124091	1	454,2787171
194797	1	3622,630005
212025	1	2591,788514
151290	1	3592,993286
149661	1	8910,465818
173154	1	0
136477	1	946,9336853
205299	1	799,4164125
129641	1	2082,536316
184101	1	2464,892945
143123	2	794,4409793
146880	1	2476,267273
192400	1	51,33934021
176595	1	2107,820801
184363	1	811,1199645
154458	1	2408,740173
150459	1	4837,712402
126178	1	2653,70398
207460	1	0
183723	1	0
139200	1	724,4204407
128513	1	833,3507077
205606	1	2941,744629
209391	1	5171,800415
151106	2	9310,387208
216440	1	2061,114075
181507	1	486,6956177
211224	1	1126,470611
181754	NB_CLAIM:1	69,26637268
187299	1	0
148355	1	0
220283	1	344,7498779
216831	1	9361,280273
205749	1	5233,211426
182031	1	449,5804138
195555	1	0
211726	1	983,12796
147493	1	0
211945	1	6473,642578
182229	1	3167,075318
138530	1	8919,619628
151657	1	2314,397278
165944	1	397,9253082
194719	1	1807,197876
211786	1	279,9525146
188256	1	3152,20459
141609	1	1349,132355
189019	1	38,9614563
137104	1	5064,882568
126690	1	883,55484
153246	1	1904,510742
144143	1	5631,307251
199162	1	743,9995422
186611	1	8529,133297
146230	1	1360,227081
164667	1	0
167566	1	5029,016602
197903	1	2179,446716
202918	1	17162,64551
178763	1	1579,068421
147757	1	2400,025635
159498	1	1422,923859
144693	1	3288,300293
178689	1	2054,91742
138932	1	2356,690613
146206	1	0
156698	1	529,2385254
197880	1	1317,031494
163850	1	306,5964661
171733	1	169,1307678
203060	1	237,2639923
123427	1	0
147163	1	2613,168091
171496	1	14122,79297
203141	1	646,9272766
210020	1	2149,071899
207678	1	5752,177368
131092	2	1856,829895
203257	1	1528,547424
100210	1	ANN
180367	1	2700,577148
122919	1	5505,981079
200339	1	3556,916382
140826	1	5254,216186
193078	1	1729,830872
152926	1	7068,282715
170682	1	1964,703735
188895	1	3315,015015
124804	1	0
159119	1	0
131140	1	1486,338135
139986	1	165,0004578
184537	1	0
200685	1	1964,616578
177106	1	1444,647583
154075	1	1631,659423
167784	1	96,02124023
147857	1	2003,262452
133465	1	1000,057617
160397	1	655,6626892
125062	1	1955,35437
187633	1	0
134440	1	6298,695557
122828	1	0
172982	1	1720,94458
213899	1	3093,321899
122909	1	2240,930054
129234	1	9746,843265
181006	1	230,3696594
200827	1	1409,280945
153260	1	519,9139709
135121	1	1242,009613
152204	1	0
211207	1	4399,440673
213412	NB_CLAIM:1	2304,025085
162579	1	110,7911682
168171	2	10660,6875
215669	1	0
199951	1	2031,923401
164001	1	1731,67218
143290	1	2918,719299
187180	2	0
218166	1	1710,054932
175706	1	391,5384064
191512	1	579,9369507
167782	1	1827,63208
220795	1	5694,697632
185365	1	3075,724365
142869	1	4743,003296
137511	1	825,3381045
156393	1	2988,151795
173388	1	5486,74585
151693	1	7507,505373
132698	1	810,270996
141862	1	6044,037964
193462	1	0
137374	1	11128,98926
203803	1	1709,674988
193959	1	13,87003327
187238	1	823,9438478
136099	1	7322,76416
144791	1	6723,461426
153908	1	1206,293152
197502	1	742,2035981
208646	1	2318,832092
182864	1	411,9885407
181852	1	11104,3125
147035	1	834,5028075
220523	1	1792,39563
136372	1	1146,166443
182069	1	1400,651184
211343	1	0
172061	1	1941,054932
211364	1	4582,339966
214880	1	734,7289124
145692	2	1537,695191
151302	1	7221,382324
155344	1	2128,067139
205102	1	550,7684327
186859	1	758,0829165
175881	1	0
208467	1	274,2153397
206838	1	68,46766663
216390	1	1096,298035
207994	1	2516,836304
211550	1	451,6921235
150248	1	1975,096619
123718	1	0
179099	2	0
216753	1	6049,920776
214820	1	43,02667236
137716	1	36907,72852
211614	1	617,2695923
189242	1	5753,580323
154648	1	4405,387939
209658	1	2365,094788
106724	1	ANN
196642	1	3092,45398
199044	1	5365,802857
134940	1	0
203410	1	299,9832458
123075	1	388,2263947
207006	1	364,2859497
183902	1	16984,32129
149487	1	1311,034424
195105	1	2301,977417
149893	1	10654,72119
147953	1	9239,944335
151822	1	4409,041992
218761	1	2536,82666
165624	1	95,72328188
135043	1	11696,18408
154743	1	5585,982056
198785	1	3464,385498
193485	1	186,6231995
213969	1	8219,069828
206430	1	863,2459717
196110	1	2501,236817
170082	1	332,272934
160757	2	8051,478518
179158	1	2065,976807
213181	1	2280,174683
203269	1	4343,767456
158068	1	1644,25177
131373	1	865,398651
182898	1	936,16095
132101	1	732,0856018
172814	1	3862,022095
213331	1	31249,04883
146326	1	2039,903687
158542	1	3569,506348
133052	1	762,9687652
147780	1	3068,615112
183286	1	1122,185852
208063	1	4017,432861
161635	1	2744,940674
212906	1	324,9867325
130398	1	2297,974182
121707	1	17720,70704
193584	1	358,3020859
219083	1	3654,554444
170221	1	4881,116089
123011	1	0
122162	1	512,1338654
151790	1	61,48219299
193640	1	761,3291933
186107	1	1123,790771
139329	1	70,61846924
182066	1	3995,443726
173166	1	595,59375
180598	1	5694,247559
153263	1	1235,270141
159461	1	579,1603088
210555	1	470,8761292
174868	1	11953,36377
178259	1	4890,279419
172639	1	662,6680298
153471	1	283,4478149
184838	1	3567,533936
183276	1	3831,623657
163295	1	4142,555053
197824	1	4521,286011
167618	1	293,5901184
182600	1	386,7940064
166639	1	4686,822143
214492	1	3558,012452
171627	1	903,1968383
152227	1	16162,30079
153265	1	346,2073288
145547	1	275,5902786
159575	1	717,3052368
178936	1	774,9873045
121953	1	2093,794739
146412	1	8662,762208
160438	1	3959,777344
187280	1	16187,94287
126084	1	952,3357545
145929	2	4447,081421
148300	1	3521,959351
158652	NB_CLAIM:1	1636,383545
140042	1	530,820282
138968	1	3699,09668
181202	1	247,3971634
220181	1	589,7624817
201533	1	0
136294	1	2080,878662
157353	1	953,296692
140202	1	0
168825	1	7098,338379
177003	1	2706,721436
177242	1	4462,724854
191225	1	5254,108887
148902	1	526,3799744
214663	1	306,6296311
136723	1	3,733520508
202227	1	812,8752135
147788	1	1601,560547
163640	1	319,0701599
146722	1	2806,852844
213051	1	56,9046936
205521	1	1740,084229
196256	1	3874,775757
216195	1	4089,265137
180165	1	814,7649533
198440	1	679,5205994
159268	1	2116,616639
122508	1	2260,579102
121249	1	3813,464356
186410	1	2530,912354
122574	1	189,6824798
204752	1	559,3881683
215522	1	2138,60376
163324	2	4531,121338
173911	1	4153,128296
141188	1	214,0407713
169838	1	5257,297485
184151	1	1761,96405
173647	1	1198,35379
218286	1	2627,553772
162640	1	644,2811279
188993	1	0
147476	1	10564,54394
174753	1	1464,800446
174709	1	1367,41333
183496	1	4717,568482
148615	1	0
158768	1	1651,142029
209168	1	735,5645141
180291	1	634,4326172
202398	1	1277,112579
157690	1	1185,511047
144559	1	4921,583496
197240	1	3619,022461
194328	1	0
186225	1	797,3897093
197595	1	2309,685059
130222	1	860,395752
178535	1	2834,330384
207392	1	453,0035248
204137	1	2216,501221
203308	1	2288,744018
155454	1	0
149999	1	0
154128	1	0
184219	1	2036,722046
216593	1	0
135130	1	364,4352265
128371	1	280,3937073
147121	1	558,531189
139065	1	1157,670868
168666	1	4235,561279
138778	1	536,6378174
209558	1	2581,722656
175142	1	6901,025391
121268	1	3436,653077
176645	1	256,8169556
215397	1	948,4909973
182262	1	2369,842163
128619	1	1245,174316
146723	1	577,3629455
212368	1	3818,99707
217555	1	3830,76709
144770	1	1256,16687
178282	1	2628,880921
181185	1	11497,27881
176157	1	14228,6792
201823	1	0
198155	1	461,8643188
174066	1	1961,337707
158747	1	443,0765991
122770	1	200,7480469
135538	1	4533,613037
128472	1	0
178560	1	477,3110047
184917	1	1775,87732
200875	1	3892,260864
169621	1	1948,691711
216914	1	25495,55273
208670	1	1442,812683
176375	1	207,7093506
140832	1	4600,389404
172864	1	1350,375091
190670	1	617,5155029
134480	1	1474,337677
163236	1	1026,827637
215101	1	3425,423951
162498	1	1020,642517
212697	1	1049,891693
139873	1	7361,583985
211562	1	1417,358826
212654	1	1892,410217
179568	1	2832,399719
148041	1	496,0926819
156018	1	895,9385378
158810	1	0
162997	1	7074,903809
121858	1	7163,244141
142428	1	7142,088867
200753	1	279,9525146
215659	1	381,193634
187222	1	1165,761749
140281	1	2938,300232
138544	1	2825,077148
182751	1	1327,262146
145545	1	2683,864014
135745	1	0
136119	1	149,2950554
140962	1	3443,72937
176400	1	90,73498538
147068	1	1383,809327
201724	1	4388,806274
211414	1	707,1041565
160444	1	3368,332764
183321	1	1360,88031
147591	1	179,664917
181768	1	1193,306579
138164	1	2581,528931
135671	1	829,2256163
121221	1	7310,203125
198201	1	0
141377	1	2685,778199
182330	1	0
144048	1	279,9525146
186189	1	1276,373657
210782	1	825,8258055
174420	1	1582,445618
166935	1	5964,078003
188331	1	4432,762939
185368	1	2614,230652
151063	1	1144,890564
134124	1	903,3654788
206516	1	7310,247071
175887	1	438,3677673
186451	1	581,0985718
190821	1	3354,856934
178085	1	5061,797241
201542	1	6065,74585
187538	1	3470,580323
218301	1	2134,826111
159891	1	908,6943968
215064	1	4468,940918
128943	1	521,0173645
178293	1	518,269043
152357	1	2259,263489
156899	1	1378,185883
127262	1	6487,665527
186323	1	3891,989136
150353	1	3819,275024
139392	1	1246,545593
207125	1	15974,68213
211274	1	2233,838013
184910	1	1089,286469
149046	1	944,5536803
132146	1	5556,875977
209281	1	3989,639282
203939	1	1437,736359
160142	1	21687,31202
170636	1	320,5542297
144414	1	8032,976078
147040	1	0
191226	1	1537,105774
216894	1	319,2561035
172169	1	63,65835572
154926	1	4688,251099
170623	1	0
141253	1	3918,555908
142549	1	627,6830292
134734	1	259,3557129
163407	1	3888,499145
217678	1	168,4365235
178666	1	2396,799683
179622	1	0
151788	2	8339,66748
189759	1	341,7742767
142524	1	947,0250548
191776	1	1950,550964
137952	1	3024,332153
178065	1	3168,844483
165285	1	1138,547424
184631	1	0
128886	1	9874,104495
188746	2	3604,699952
204304	1	4252,284668
109865	1	ANN
206096	1	4219,332275
146494	1	176,1061936
213943	1	0
216420	2	7707,760253
187366	1	0
135415	1	3639,97229
143221	1	0
192093	1	118,5985108
211271	1	2691,055115
140672	1	612,2900391
189110	1	1018,142762
199302	1	447,4162903
190131	1	371,2762298
151265	1	645,1460266
152973	1	3948,938965
123763	1	3346,349854
212618	1	0
159386	1	2866,88031
212444	1	417,4771729
171456	1	940,4875485
130215	1	3105,886231
165494	1	0
174586	1	3642,395874
215721	1	13572,45704
218953	1	3731,171997
144898	1	472,9690247
147203	1	2965,24054
134216	1	3225,722168
150007	1	1001,94397
192072	1	1340,670776
186360	1	814,3556213
193453	1	250,8971558
162226	1	9963,79248
199774	1	1909,398011
150916	1	5265,73352
190824	1	1876,129211
144735	1	842,8731997
163398	1	795,39624
183186	1	4033,977539
123956	1	562,6906586
127222	1	3783,828003
214933	1	429,2849578
185840	1	0
142952	1	748,7454071
154657	2	1929,667603
137848	1	9985,727047
179223	1	561,620636
217029	1	1975,013489
192726	1	0
196298	1	255,4870148
132522	1	1360,787017
138874	1	8125,573245
184161	1	6071,069824
186349	1	1413,919464
173480	1	0
212100	1	4120,633667
132090	1	3620,789063
180861	1	1651,299316
163765	2	1032,473786
173514	1	786,0922853
121384	1	3418,949707
176567	2	3105,619995
213288	2	12836,18408
157693	1	2115,508118
174565	1	9299,065433
209140	1	666,1842956
154203	1	0
196236	1	1423,431794
195548	1	664,4374695
185956	1	427,5278321
157657	1	394,2475891
220946	1	655,4595795
123758	1	0
182873	1	663,7582397
183741	1	28640,92383
196342	1	1914,032959
177782	1	279,6233826
175013	1	2947,525268
126123	1	2478,680054
127726	1	3703,643555
171113	1	4276,066772
167955	1	743,4293976
172215	1	1244,322602
147982	1	0
179696	1	285,8944703
197107	1	3363,61853
217079	1	792,8711243
145277	1	2238,254516
136836	1	1499,68103
153750	1	5862,412354
121715	1	1108,447266
181126	1	195,0296402
160439	1	323,1576233
199565	1	3212,331665
220044	1	7875,117188
215768	1	2994,113342
175795	1	1200,274933
138186	1	2040,639038
165831	1	1195,581207
201549	1	2153,283142
218519	1	5605,529297
170708	1	3177,831298
169050	2	9076,549808
188636	1	1812,532105
152833	1	20384,81104
155655	1	0
194924	1	969,6817935
151251	1	1708,103577
143072	1	2574,048706
218500	1	4878,678589
190840	1	6019,614258
218886	1	1090,337952
140270	1	2122,805054
151672	1	1192,101563
194599	1	41,26112366
183817	1	12815,67188
213210	1	327,8413697
154877	1	0
159219	1	1100,537842
213098	1	2151,119202
173740	1	4702,590088
182851	1	844,4800418
197480	1	61,16262818
134555	1	1496,067993
203818	1	2140,252259
170618	1	623,2378235
199422	1	1180,647217
174368	1	1205,097107
131302	1	16376,6792
185888	1	8530,589355
150970	1	2834,061767
186996	1	1764,201416
152454	1	958,89093
176299	1	0
209094	1	803,2686765
160010	1	3563,947266
126546	1	1999,402954
145017	1	900,2199098
174477	1	952,6373288
149978	1	0
206900	1	2681,942688
144662	1	5026,21875
133502	2	5242,552735
128908	1	2826,529174
150093	1	959,7922665
164148	1	0
154987	1	285,6958466
192560	1	4329,070678
196483	1	448,8512879
136770	1	4659,213135
173770	1	3014,680847
167497	1	856,2326663
176319	1	653,7971192
174282	1	466,4139404
173137	1	0
218396	1	3804,777466
148334	1	2639,838135
154862	1	2387,400329
180952	1	835,1661075
181341	1	3992,31665
162959	1	2188,374939
163336	1	0
157605	1	1529,312622
191055	1	1160,027344
182516	1	610,3621216
128978	1	2976,407959
215168	1	469,2706146
124394	1	1545,077637
215060	1	0
159238	1	6346,097168
177163	1	3238,396729
192792	1	3614,081177
142943	1	279,9525146
137726	1	382,7120361
149372	1	3172,131226
145354	1	2650,097717
167838	1	6145,105957
128420	1	220,6442185
167625	1	593,3800049
147168	1	378,5353088
126311	1	2263,576538
131938	1	328,3072815
145108	1	537,6142273
130747	1	2152,333191
171111	1	470,1144104
147702	2	702,7081604
125666	1	7142,10791
129835	1	160,8231812
211085	1	435,7756805
213674	1	1670,491516
218029	1	561,0458679
210454	1	2911,558777
156329	1	0
215713	1	1672,677063
202381	1	3146,68982
195468	1	2466,599304
178122	1	939,2823488
141873	1	269,2100601
122810	1	2696,459839
166589	1	27538,8545
140243	1	2227,565186
161306	1	2563,54834
219573	1	461,1274109
158257	1	5401,029053
208254	1	307,5826721
155097	1	0
188203	1	7173,780762
172596	1	2866,006165
130500	1	2577,293518
156749	1	2197,197876
181696	1	1237,430695
128631	1	78,87693788
151170	1	23,76251221
200323	1	958,9910888
203576	1	445,4347229
219617	1	4952,362427
181789	1	1512,176147
147470	1	3152,223633
154194	1	20116,14209
143204	1	2126,163391
184115	1	278,2828674
130649	1	0
209109	1	4067,082275
123659	1	581,1491089
194426	1	28119,42773
145822	1	10226,15771
186712	1	469,5003662
210070	1	2809,98468
220895	1	8762,118165
187193	1	324,8519669
128675	1	761,9341733
167212	1	1808,049134
149987	1	2824,903748
192281	1	293,9534454
164433	1	1979,352173
168344	1	1137,404297
131769	1	4005,76355
174323	1	2418,047241
123332	1	6023,232056
136400	1	1829,038147
131041	1	5650,343262
173133	1	1120,43335
136891	1	2347,870239
197478	1	20089,73144
136184	1	2452,855957
200456	2	715,9812012
146767	1	1571,687073
184926	1	0
188289	2	2916,073609
193441	1	1201,69336
156939	1	2776,188721
188621	1	20139,70606
150456	1	545,6945801
167096	1	38,37000275
201123	1	9785,245605
122160	1	3083,317016
188207	1	8663,397953
158651	1	216,0081482
172317	1	5572,700684
180493	1	1223,723511
137607	1	7017,035156
157894	1	868,6212158
153800	1	12488,03467
151435	1	0
152329	1	1464,429749
209955	2	6359,34668
181292	1	1411,526367
211042	1	0
118249	1	ANN
151563	1	6777,407227
204287	1	19141,54981
124565	1	2627,476502
186664	1	779,8537905
157300	1	2694,701843
139770	1	0
186152	1	1056,403839
212882	2	3777,687378
202203	1	3208,632569
168903	2	2072,488769
155666	1	6392,726074
171706	1	1055,079071
181766	2	8129,342288
129922	1	5829,576782
179122	1	109,8186951
165426	1	2252,123474
219929	1	675,6612854
168460	1	156,1785278
202385	1	8713,434083
127374	1	3905,961914
129098	2	7118,626465
219276	1	3733,568115
160105	1	1195,748108
146667	1	5424,708252
189919	1	1977,312012
172543	1	1232,714722
125724	1	346,6305542
146271	1	1965,775635
209111	1	5035,853027
196663	1	9513,5874
156620	1	1125,177429
185896	1	688,3328247
122993	1	1935,569092
192742	1	965,4386903
188346	1	1181,242218
141498	1	1905,896301
197749	1	2803,97461
212437	1	688,4838867
126027	1	913,745361
204541	1	0
153349	1	7176,732422
207773	1	2048,484009
131665	1	3957,87561
216950	1	7915,378418
143182	1	13557,97266
124090	1	516,2688904
193615	1	799,4470823
213430	1	0
132125	1	5881,631836
197340	1	5076,64856
184647	1	1325,093262
206436	1	555,2156067
153929	1	838,6536255
162486	1	698,6186828
140919	1	3007,492127
154924	1	1310,46936
189069	1	3881,835572
164674	1	3092,829712
136392	1	366,8710098
166742	1	0
162570	1	723,1349487
177355	2	617,9854431
178695	1	921,812073
131870	1	9380,994143
175439	1	0
151205	1	145,1363984
168311	1	0
